Volume,Page,Sheet Type,Decade,Country,County,Subdivision,GitHub?,GitHub Location,Transcribed Location,Year count,Start Year,Summary,Readings,100s+999s,% Complete,First Reading,Last Reading,Totals count,Totals 100s+999s,Avg Total,CSV Issues,GitHub Tree,Has Station No. ?,Station No.,Station No. Sorter,Site Name,NGR,Latitude,Longitude,Elevation (ft),Stn no.,Observer,Comments
TYRain_1910-1919_20_pt1,46,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,Keighley Long Lee,10,1910,[####1.....],49,0,40.8,1910/01,1914/06,4,0,35.3,,-,,,,KEIGHLEY-LONG-LEE-IVY-COTTAGE,SE 074404,53.860,-1.889,755,,,NGR is Ivy Cottage. Altitudes match.
TYRain_1910-1919_20_pt1,64,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,MENSTON IN WHARFDALE,10,1910,[.......##.],24,0,20.0,1917/01,1918/12,2,0,35.5,,-,,,,MENSTON-IN-WHARFDALE,,,,,,,
TYRain_1910-1919_20_pt1,70,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,PATELEY BRIDGE BEVERLEY HALL,10,1910,[........T#],12,0,10.0,1919/01,1919/12,2,0,42.4,,-,,,,PATELEY-BRIDGE-BEVERLEY-HALL,,,,,,,
TYRain_1910-1919_20_pt1,83,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,SKIPTON EMBSAY,10,1910,[.######...],72,0,60.0,1911/01,1916/12,6,0,39.2,,-,,,,SKIPTON-EMBSAY,SE 010538,53.980,-1.986,550,,,"NGR is mid-point of Main Street. Altitudes match. The observer, J A Edmondson, lived at Roseville, Main Street, Embsay but cannot find Roseville"
TYRain_1910-1919_20_pt1,86,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,HAWKSWICK,10,1910,[.4######..],72,2,60.0,1911/09,1917/12,6,0,57.4,,-,,,,HAWKSWICK,SD 954705,54.130,-2.072,650,,,NGR is centre od Hawkswick village. Stated altitude my be 25 to 50 ft too low but is does have a ? after it. NGR could be +/- 200m
TYRain_1910-1919_20_pt1,87,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,SKIPTON MOOR VIEW BATHS,10,1910,[9.........],9,0,7.5,1910/03,1910/12,0,0,,,-,,,,SKIPTON-MOOR-VIEW-BATHS,,,,,,,
TYRain_1910-1919_20_pt1,90,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,SKIPTON SURVEYORS OFFICE,10,1910,[.....#....],12,0,10.0,1915/01,1915/12,1,0,32.9,,-,,,,SKIPTON-SURVEYORS-OFFICE,,,,,,,
TYRain_1910-1919_20_pt1,92,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,SKIPTON WHINNYGILL RESERVOIR,10,1910,[....#.....],12,0,10.0,1914/01,1914/12,1,0,38.6,,-,,,,SKIPTON-WHINNYGILL-RESERVOIR,,,,,,,
TYRain_1910-1919_20_pt1,97,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,WETHERBY PARK HILL,10,1910,[..6#..###.],54,0,45.0,1912/07,1918/12,4,0,26.8,,-,,,,WETHERBY-PARK-HILL,,,,,,,
TYRain_1910-1919_20_pt1,98,Rainfall,1910s,England,Yorkshire West Riding,-,N,-,WETHERBY THE VICARAGE,10,1910,[.....#T...],12,0,10.0,1915/01,1915/12,2,0,28.5,,-,,,,WETHERBY-THE-VICARAGE,,,,,,,
TYRain_1910-1919_20_pt1,178,Rainfall,1910s,England,Yorkshire East Riding,-,N,-,HESLINGTON VICARAGE (YORK),10,1910,[......##..],24,0,20.0,1916/01,1917/12,2,0,24.4,,-,,,,YORK-HESLINGTON-VICARAGE,SE 625502,53.944,-1.049,35,,Rev. W.Robinson,
TYRain_1910-1919_20_pt1,180,Rainfall,1910s,England,Yorkshire East Riding,-,N,-,HOWDEN MET OFFICE,10,1910,[.......##.],24,0,20.0,1917/01,1918/12,2,0,23.3,,-,Y,[045709 - suspect],,HOWDEN-MET-OFFICE,SE 744328,53.786,-0.872,18,,"Guy Harris, Air Ministry",
TYRain_1910-1919_20_pt1,189,Rainfall,1910s,England,Yorkshire East Riding,-,N,-,Ganton Dawnay Lodge,10,1910,[.........9],9,0,7.5,1919/04,1919/12,0,0,,,-,,,,GANTON-DAWNAY-LODGE,SE 981767,54.177,-0.499,185,,H.D.Birdsall,
TYRain_1910-1919_20_pt1,227,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,NEWBY WISKE SOWBERGATE,10,1910,[....TTT###],36,0,30.0,1917/01,1919/12,5,1,24.7,,-,,,,NEWBY-WISKE-SOWBERGATE,SE 959889,54.287,-0.528,100,,J.Hutton,
TYRain_1910-1919_20_pt1,230,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,MUKER VICARAGE,10,1910,[........##],24,0,20.0,1918/01,1919/12,2,0,55.3,,-,,,,MUKER-VICARAGE,SD 909980,54.377,-2.142,800,,Rev J.E.Gaskill,
TYRain_1910-1919_20_pt1,235,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,SCORTON GRAMMAR SCHOOL,10,1910,[...##.....],24,0,20.0,1913/01,1914/12,2,0,20.9,,-,,,,SCORTON-GRAMMAR-SCHOOL,NZ 251003,54.398,-1.615,230,,W.G.Shannon,
TYRain_1910-1919_20_pt1,268,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,HAWES PARK HOUSE,10,1910,[4.........],4,0,3.3,1910/01,1910/04,0,0,,,-,,,,HAWES-PARK-HOUSE,SD 869893,54.299,-2.203,850,,G.N.Beckett,
TYRain_1910-1919_20_pt1,273,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,THORMANBY RECTORY,10,1910,[....4.....],4,0,3.3,1914/09,1914/12,0,0,,,-,,,,THORMANBY-RECTORY,SE 494748,54.167,-1.245,175,,Rev W.Robinson,
TYRain_1910-1919_20_pt1,281,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,Thirsk Carlton Miniott Gauge,10,1910,[....7#..#.],31,0,25.8,1914/06,1918/12,2,0,26.3,,-,,,,CARLTON-MINIOTT-THE-GRANGE,SE 402814,54.227,-1.385,93,,"W.Swarbreck, Mrs S.E.Pollard",
TYRain_1910-1919_20_pt1,286,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,THIRSK SUTTON HALL GARDENS,10,1910,[.....####.],46,0,38.3,1915/01,1918/10,3,0,29.7,,-,,,,SUTTON-HALL-GARDENS,SE 483826,54.237,-1.260,245,,"J.H.Clements, J.H.Edwards, A.J.Walker",
TYRain_1910-1919_20_pt1,303,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,THIRSK KNAYTON,10,1910,[..##......],24,0,20.0,1912/01,1913/12,2,0,28.9,,-,,,,KNAYTON,SE 432877,54.283,-1.338,267,,G.E.Talbot,
TYRain_1910-1919_21_pt1,6,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,EASINGWOLD GRAMMAR SCHOOL,10,1910,[......2...],2,0,1.7,1916/11,1916/12,0,0,,,-,,,,EASINGWOLD-GRAMMAR-SCHOOL,SE 524701,54.124,-1.200,126,,Lily Sykes,
TYRain_1910-1919_21_pt1,8,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,EASINGWOLD BRAUDSBY,10,1910,[.......5#.],17,0,14.2,1917/08,1918/12,1,0,30.0,,-,,,,EASINGWOLD-BRANDSBY-SCHOOL,SE 598721,54.141,-1.086,298,,A.G.Frost,
TYRain_1910-1919_21_pt1,11,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,MALTON EDEN HOUSE,10,1910,[.#........],12,0,10.0,1911/01,1911/12,1,0,27.2,,-,,,,OLD-MALTON-EDEN-HOUSE,SE 798745,54.160,-0.779,70,,A.Hughes Douglas,
TYRain_1910-1919_21_pt1,18,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,EBBERSTON VICARAGE,10,1910,[...###....],36,0,30.0,1913/01,1915/12,3,0,22.6,,-,,,,EBBERSTON-VICARAGE,SE 890832,54.237,-0.636,212,,Rev J.S.Salmon,
TYRain_1910-1919_21_pt1,31,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,ROSEDALE ABBEY VICARAGE,10,1910,[.......1##],25,0,20.8,1917/12,1919/12,2,0,38.8,,-,,,,ROSEDALE-ABBEY-VICARAGE,SE 720958,54.353,-0.894,550,,Rev W.Wainman,
TYRain_1910-1919_21_pt1,33,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,BRAUSEDALE,10,1910,[......5#..],17,0,14.2,1916/08,1917/12,1,0,34.1,,-,,,,BRANSDALE,SE 620984,54.377,-1.047,800,,Rev H.W.Smith,
TYRain_1910-1919_21_pt1,35,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,SCARBOROUGH SOUTH CLIFF,10,1910,[##........],24,0,20.0,1910/01,1911/12,2,0,27.9,,-,,,,SCARBOROUGH-SOUTH-CLIFF-STUART,TA 045875,54.272,-0.397,200,,Maj R.E.Stuart,
TYRain_1910-1919_21_pt1,39,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,SCARBOROUGH SCALBY ROAD,10,1910,[.....##...],24,0,20.0,1915/01,1916/12,2,0,27.1,,-,,,,SCARBOROUGH-SCALBY-ROAD,TA 030880,54.277,-0.420,180,,Rev G.B.Knight,
TYRain_1910-1919_21_pt1,46,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,GROSMONT DANBY PARSONAGE,10,1910,[......2#6.],20,0,16.7,1916/11,1918/06,1,0,33.6,,-,,,,DANBY-PARSONAGE,NZ 699075,54.458,-0.923,500,,"Rev J.C.Atkinson, Rev G.Bird",
TYRain_1910-1919_21_pt1,57,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,SWAINBY WHORLTON SCHOOL,10,1910,[........47],11,0,9.2,1918/09,1919/07,0,0,,,-,,,,SWAINBY-WHORLTON-SCHOOL,NZ 478021,54.412,-1.265,300,,H.H.Brunton,
TYRain_1910-1919_21_pt1,65,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,YARM KIRKLEVINGTON HALL,10,1910,[.....#....],12,0,10.0,1915/01,1915/12,1,0,25.3,,-,,,,KIRKLEVINGTON-SCHOOL,NZ 428107,54.490,-1.341,130,,"A.J.Walker, E.Overton",
TYRain_1910-1919_21_pt1,66,Rainfall,1910s,England,Yorkshire North Riding,-,N,-,GREAT AYTON FRIENDS SCHOOL,10,1910,[...###.##.],56,0,46.7,1913/01,1918/12,3,0,32.4,,-,,,,GREAT-AYTON-FRIENDS-SCHOOL,NZ 563106,54.488,-1.132,280,,"Herbert Dennis, J.T.Marsh, G.Bottrick",
TYRain_1910-1919_21_pt1,99,Rainfall,1910s,England,Durham,-,N,-,STOCKTON LONDONDERRY ROAD,10,1910,[#.........],12,0,10.0,1910/01,1910/12,1,0,19.9,,-,,,,STOCKTON-LONDONDERRY-ROAD,NZ 439200,54.573,-1.322,46,,,"WB Hebenden, no other info"
TYRain_1910-1919_21_pt1,103,Rainfall,1910s,England,Durham,-,N,-,PORT CLARENCE,10,1910,[........#.],11,1,9.2,1918/01,1918/12,1,0,13.4,,-,,,,PORT-CLARENCE,NZ 495206,54.578,-1.236,24,,,NGR for Zetland Rd where the offices of Bell Bros were - observers
TYRain_1910-1919_21_pt1,117,Rainfall,1910s,England,Durham,-,N,-,Brancepeth Castle,10,1910,[.......###],36,0,30.0,1917/01,1919/12,3,0,28.2,,-,,,,BRANCEPETH-CASTLE,NZ 223377,54.734,-1.655,341,,,St Brandons 113 ft NW
TYRain_1910-1919_21_pt1,129,Rainfall,1910s,England,Durham,-,N,-,DURHAM PELAW TERRACE,10,1910,[......##6.],30,0,25.0,1916/01,1918/06,2,0,30.0,,-,,,,DURHAM-PELAW-TERRACE,NZ 2705652414,54.866,-1.580,154,,,NGR for Pelaw Place in chester-le-Street
TYRain_1910-1919_21_pt1,154,Rainfall,1910s,England,Durham,-,N,-,USWORTH SPRINGWELL,10,1910,[........8.],8,0,6.7,1918/05,1918/12,0,0,,,-,,,,USWORTH-SPRINGWELL,NZ 2958,54.92,-1.55,400,,,"p Gladwell, 400' short record; broad NGR between the two old villages, now part of Washington"
TYRain_1910-1919_21_pt1,164,Rainfall,1910s,England,Northumberland,-,N,-,HALTWHISTLE FEATHERSTONE CASTLE,10,1910,[....#3....],15,0,12.5,1914/01,1915/03,1,0,41.9,,-,,,,HALTWHISTLE-FEATHERSTONE-CASTLE,NY 674609,54.942,-2.510,,,,
TYRain_1910-1919_21_pt1,169,Rainfall,1910s,England,Northumberland,-,N,-,HEXHAM ST EILANS,10,1910,[..2###....],38,0,31.7,1912/04,1915/12,3,0,26.6,,-,,,,HEXHAM-ST-EILANS,NY 929644,54.974,-2.112,250,,,Hexham Courant
TYRain_1910-1919_21_pt1,175,Rainfall,1910s,England,Northumberland,-,N,-,GOSWORTH 10 WOODBINE ROAD,10,1910,[...9##....],33,0,27.5,1913/04,1915/12,2,0,26.6,,-,,,,GOSWORTH-WOODBINE-ROAD,NZ 241679,55.005,-1.625,,,,"LJ Nicholson, no other info"
TYRain_1910-1919_21_pt1,187,Rainfall,1910s,England,Northumberland,-,N,-,HUMSHAUGH WESTER HALL,10,1910,[....###...],36,0,30.0,1914/01,1916/12,3,0,30.4,,-,,,,HUMSHAUGH-WESTER-HALL,NY 916728,55.050,-2.133,268,,,Miss M gandy; Humshaugh ch 1.25mi S; Chollerford st 2mi S
TYRain_1910-1919_21_pt1,222,Rainfall,1910s,England,Northumberland,-,N,-,ROTHBURY TOSSON SPRINGS,10,1910,[....76....],13,0,10.8,1914/06,1915/06,0,0,,,-,,,,ROTHBURY-TOSSON-SPRINGS,NU 025004,55.298,-1.962,656,,,W Mackay
TYRain_1910-1919_21_pt1,223,Rainfall,1910s,England,Northumberland,-,N,-,ROTHBURY TOSSON SPRING,10,1910,[....2.....],2,0,1.7,1914/10,1914/11,0,0,,,-,,,,ROTHBURY-TOSSON-SPRINGS,NU 025004,55.298,-1.962,656,,,"W Mackay, second gauge"
TYRain_1910-1919_21_pt1,242,Rainfall,1910s,England,Northumberland,-,N,-,MILFIELD FLODDEN,10,1910,[5##.......],29,0,24.2,1910/08,1912/12,2,0,26.9,,-,,,,MILFIELD-FLODDEN,NT 921350,55.609,-2.127,200,,,"C Waterston, Ford ch 2.5mi NE; Akeld st 3.74mi SE"
TYRain_1910-1919_22_pt1,3,Rainfall,1910s,Wales,Monmouthshire,-,N,-,MARSHFIELD VICARAGE,10,1910,[...9####..],57,0,47.5,1913/04,1917/12,4,0,39.6,,-,,,,MARSHFIELD-VICARAGE,,,,,,,
TYRain_1910-1919_22_pt1,4,Rainfall,1910s,Wales,Monmouthshire,-,N,-,COEDKERNEW CEFNLLOGELL,10,1910,[...###....],36,0,30.0,1913/01,1915/12,3,0,42.8,,-,,,,COEDKERNEW-CEFNLLOGELL,,,,,,,
TYRain_1910-1919_22_pt1,5,Rainfall,1910s,Wales,Monmouthshire,-,N,-,BLAEN RHYMNEY [RHYMNEY BRIDGE],10,1910,[.6........],6,0,5.0,1911/01,1911/06,0,0,,,-,,,,BLAEN-RHYMNEY-RHYMNEY-BRIDGE,,,,,,,
TYRain_1910-1919_22_pt1,9,Rainfall,1910s,Wales,Monmouthshire,-,N,-,ABERCARN CWMCARN,10,1910,[.......###],36,0,30.0,1917/01,1919/12,3,0,47.6,,-,,,,ABERCARN-CWMCARN,,,,,,,
TYRain_1910-1919_22_pt1,13,Rainfall,1910s,Wales,Monmouthshire,-,N,-,TREDEGAR LLYSWEDOG,10,1910,[.####.....],48,0,40.0,1911/01,1914/12,4,0,64.0,,-,,,,TREDEGAR-LLYSWEDOG,,,,,,,
TYRain_1910-1919_22_pt1,28,Rainfall,1910s,Wales,Monmouthshire,-,N,-,Newport Malpas Court,10,1910,[.....9....],9,0,7.5,1915/01,1915/09,0,0,,,-,,,,NEWPORT-MALPAS-COURT,,,,,,,
TYRain_1910-1919_22_pt1,29,Rainfall,1910s,Wales,Monmouthshire,-,N,-,Newport W.W. Llanshowel Farm,10,1910,[....###...],36,0,30.0,1914/01,1916/12,3,0,53.6,,-,,,,NEWPORT-WW-LLANSHOWEL-FARM,,,,,,,
TYRain_1910-1919_22_pt1,30,Rainfall,1910s,Wales,Monmouthshire,-,N,-,Newport W. W. Ty-Trappa Farm,10,1910,[....###...],36,0,30.0,1914/01,1916/12,3,0,57.7,,-,,,,NEWPORT-WW-TY-TRAPPA-FARM,,,,,,,
TYRain_1910-1919_22_pt1,31,Rainfall,1910s,Wales,Monmouthshire,-,N,-,NEWPORT WW CWM CARN,10,1910,[....1#3...],16,0,13.3,1914/12,1916/03,1,0,56.2,,-,,,,NEWPORT-WW-CWM-CARN,,,,,,,
TYRain_1910-1919_22_pt1,37,Rainfall,1910s,Wales,Monmouthshire,-,N,-,Cwm Bran,10,1910,[........1.],1,0,0.8,1918/04,1918/04,0,0,,,-,,,,CWM-BRAN,,,,,,,
TYRain_1910-1919_22_pt1,40,Rainfall,1910s,Wales,Monmouthshire,-,N,-,PANTEG RECTORY,10,1910,[..1.##1...],26,0,21.7,1912/12,1916/04,2,0,53.4,,-,,,,PANTEG-RECTORY,,,,,,,
TYRain_1910-1919_22_pt1,41,Rainfall,1910s,Wales,Monmouthshire,-,N,-,GRIFFITHSTOWN SHIRLEY,10,1910,[..1####...],49,0,40.8,1912/12,1916/12,4,0,57.7,,-,,,,GRIFFITHSTOWN-SHIRLEY,,,,,,,
TYRain_1910-1919_22_pt1,47,Rainfall,1910s,Wales,Monmouthshire,-,N,-,LITTLE MILL MONMOUTH REFORMATORY,10,1910,[........##],24,0,20.0,1918/01,1919/12,2,0,43.2,,-,,,,LITTLE-MILL-MONMOUTH-REFORMATORY,,,,,,,
TYRain_1910-1919_22_pt1,49,Rainfall,1910s,Wales,Monmouthshire,-,N,-,USK BRYNDERWEN,10,1910,[...#####..],60,0,50.0,1913/01,1917/12,5,0,41.3,,-,,,,USK-BRYNDERWEN,SO 354070,51.758,-2.937,150,,,NGR is Brynderwen. Altitude slightly low or the gauge is 200m to 300m W to match altitude
TYRain_1910-1919_22_pt1,51,Rainfall,1910s,Wales,Monmouthshire,-,N,-,Raglan Llanarth Court,10,1910,[...#......],12,0,10.0,1913/01,1913/12,1,0,38.7,,-,,,,RAGLAN-LLANARTH-COURT,,,,,,,
TYRain_1910-1919_22_pt1,61,Rainfall,1910s,Wales,Monmouthshire,-,N,-,TINTERN,10,1910,[...6####.#],66,0,55.0,1913/07,1919/12,5,0,42.1,,-,,,,TINTERN,SO 530000,51.697,-2.681,100,,,"NGR is near Tintern Abbey at the stated altitude. The observer, the Office of Woods appears to have been responsible for the Tintern Abbey site"
TYRain_1910-1919_22_pt1,63,Rainfall,1910s,Wales,Monmouthshire,-,N,-,MONMOUTH LEASBROOK,10,1910,[#.........] ??,12,0,10.0,1910/01,1910/12,1,0,34.5,Misfiled decade 1910s => 1900s,-,,,,MONMOUTH-LEASBROOK,,,,,,,
TYRain_1910-1919_22_pt1,68,Rainfall,1910s,Wales,Monmouthshire,-,N,-,Llantilio Crossenny Brynderi,10,1910,[..##......],24,0,20.0,1912/01,1913/12,2,0,41.3,,-,,,,LLANTILIO-CROSSENNY-BRYNDERI,SO 393172,51.850,-2.883,570,,,NGR is Brynderi. Altitudes match
TYRain_1910-1919_22_pt1,72,Rainfall,1910s,Wales,Monmouthshire,-,N,-,LLANTHONY NEW HOUSE FARM,10,1910,[.......6#9],27,3,22.5,1917/07,1919/12,2,0,48.2,,-,,,,LLANTHONY-NEW-HOUSE-FARM,,,,,,,
TYRain_1910-1919_22_pt1,74,Rainfall,1910s,England,Cumberland,-,N,-,PENRITH BRUNSWICK ROAD SCHOOL,10,1910,[#.........],12,0,10.0,1910/01,1910/12,1,0,31.5,,-,,,,PENRITH-BRUNSWICK-ROAD-SCHOOL,NY 513302,54.665,-2.757,450,,,"RJ Pollard, no other info"
TYRain_1910-1919_22_pt1,93,Rainfall,1910s,England,Cumberland,-,N,-,MARYPORT (U.D.C),10,1910,[.....T....],0,0,0.0,,,1,0,33.6,,-,,,,MARYPORT-UDC,NY 0336,54.71,-3.51,,,,no elev/dirs
TYRain_1910-1919_22_pt1,99,Rainfall,1910s,England,Cumberland,-,N,-,KIRKOSWALD STAFFIELD HALL,10,1910,[....##....],24,0,20.0,1914/01,1915/12,2,0,27.5,,-,,,,KIRKOSWALD-STAFFIELD-HALL,NY 543425,54.775,-2.712,368,,,Mrs AL Payne. Kirkos ch 1mi SE
TYRain_1910-1919_22_pt1,143,Rainfall,1910s,England,Cumberland,-,N,-,Dean School,10,1910,[.....##...],24,0,20.0,1915/01,1916/12,2,0,45.1,,-,,,,DEAN-SCHOOL,NY 071255,54.616,-3.440,360,,,Dean ch 1/10mi SW; Branthwaite st 1mi W
TYRain_1910-1919_22_pt1,147,Rainfall,1910s,England,Cumberland,-,N,-,LORTON VICARAGE,10,1910,[.........#],12,0,10.0,1919/01,1919/12,1,0,41.0,,-,,,,LORTON-VICARAGE,NY 154261,54.623,-3.312,271,,,
TYRain_1910-1919_22_pt1,150,Rainfall,1910s,England,Cumberland,-,N,-,COCKERMOUTH ELMHURST,10,1910,[.......###],36,0,30.0,1917/01,1919/12,3,0,41.0,,-,,,,COCKERMOUTH-ELMHURST,NY 118302,54.659,-3.369,300,,,
TYRain_1910-1919_22_pt1,151,Rainfall,1910s,England,Cumberland,-,N,-,COCKERMOUTH BRIGHAM ROAD,10,1910,[.......###],36,0,30.0,1917/01,1919/12,3,0,41.6,,-,,,,COCKERMOUTH-BRIGHAM-ROAD,NY 115302,54.659,-3.373,150 then 250,,,"RM Lidbetter - retired schoolmaster, lived in Woodside, Wigton in 1911. NGR south side of The Moor as best option. No indication, other than elevation, of gauge move"
TYRain_1910-1919_22_pt1,155,Rainfall,1910s,England,Cumberland,-,N,-,BRIGHAM ELLENBANK,10,1910,[...9##....],33,0,27.5,1913/04,1915/12,2,0,33.2,,-,,,,BRIGHAM-ELLERBANK,NY 090301,54.658,-3.412,225,,,ElleRbank
TYRain_1910-1919_22_pt1,161,Rainfall,1910s,England,Cumberland,-,N,-,Cockermouth Dovenby Hall,10,1910,[..###.....],36,0,30.0,1912/01,1914/12,3,0,40.4,,-,,,,COCKERMOUTH-DOVENBY-HALL,NY 095330,54.684,-3.405,255,,,
TYRain_1910-1919_22_pt1,166,Rainfall,1910s,England,Cumberland,-,N,-,ESKDALE THE FERNS,10,1910,[.41.......],5,0,4.2,1911/09,1912/01,0,0,,,-,,,,ESKDALE-THE-FERNS,SD 142999,54.387,-3.323,,,,"Miss Fair 4 months 1911, Jan 1912. No other info"
TYRain_1910-1919_22_pt1,190,Rainfall,1910s,England,Westmorland,-,N,-,TAILBERT HEAD,10,1910,[........3#],15,0,12.5,1918/10,1919/12,1,0,44.9,,-,,,,TAILBERT-HEAD,NY 530143,54.522,-2.728,1103,,,GH Hill and Sons. 1103'
TYRain_1910-1919_22_pt1,201,Rainfall,1910s,England,Westmorland,-,N,-,SHAP FORCE BECK,10,1910,[........3#],15,0,12.5,1918/10,1919/12,1,0,36.4,,-,,,,SHAP-FORCE-BECK,NY 5713,54.51,-2.67,1062,,,GH Hill and sons 1062' too vague for NGR
TYRain_1910-1919_22_pt1,222,Rainfall,1910s,England,Westmorland,-,N,-,Windermere Council House,10,1910,[..#####...],60,0,50.0,1912/01,1916/12,5,0,65.6,,-,,,,WINDERMERE-COUNCIL-HOUSE,,,,364,,,CE Hines. 364' Windermere St 1/4mile N; St Mary's ca 1/2 mile NW
TYRain_1910-1919_22_pt1,232,Rainfall,1910s,England,Westmorland,-,N,-,AMBLESIDE GOLF CLUB,10,1910,[#.........],12,0,10.0,1910/01,1910/12,1,0,83.9,,-,,,,AMBLESIDE-GOLF-CLUB,,,,518,,,518' record ends
TYRain_1910-1919_22_pt1,235,Rainfall,1910s,England,Westmorland,-,N,-,Ambleside Brent Knoll Tweenway House,10,1910,[...8###...],44,0,36.7,1913/05,1916/12,3,0,73.6,,-,,,,AMBLESIDE-BRENT-KNOLL,NY 375041,54.428,-2.965,175,,,AE Huddlestone 175' St Marys 1/4mile NW
TYRain_1910-1919_22_pt1,250,Rainfall,1910s,England,Westmorland,-,N,-,GRASMERE MICHAELS FOLD,10,1910,[...#.#....],24,0,20.0,1913/01,1915/12,2,0,81.5,,-,,,,GRASMERE-MICHAELS-FOLD,NY 3408,54.46,-3.02,300,,,EF Paley 300' modern housing area.
TYRain_1910-1919_22_pt1,261,Rainfall,1910s,England,Westmorland,-,N,-,KENDAL BRANTFIELD,10,1910,[####......],48,0,40.0,1910/01,1913/12,4,0,56.2,,-,,,,KENDAL-BRANTFIELD,SD 540930,54.330,-2.709,290,,,Mrs WH Somerwell 290' St Thomas' 600yds ENE
TYRain_1910-1919_23_pt1,17,Rainfall,1910s,Wales,Glamorgan,-,N,-,PONTARDAWE H E SCHOOL,10,1910,[.........5],5,0,4.2,1919/05,1919/11,0,0,,,-,,,,PONTARDAWE-H-E-SCHOOL,SN 723046,51.726,-3.850,,,,
TYRain_1910-1919_23_pt1,26,Rainfall,1910s,Wales,Glamorgan,-,N,-,NEATH BRYNTIRION,10,1910,[7###......],43,0,35.8,1910/06,1913/12,3,0,53.6,,-,,,,NEATH-BRYNTIRION,SS 748989,51.675,-3.812,,,,
TYRain_1910-1919_23_pt1,27,Rainfall,1910s,Wales,Glamorgan,-,N,-,NEATH LONGFORD COURT,10,1910,[...##.....],24,0,20.0,1913/01,1914/12,2,0,55.6,,-,,,,NEATH-LONGFORD-COURT,SS 734986,51.672,-3.832,,,,
TYRain_1910-1919_23_pt1,28,Rainfall,1910s,Wales,Glamorgan,-,N,-,Neath Ynys-y-gerwn Spelt Wrong,10,1910,[##........],24,0,20.0,1910/01,1911/12,2,0,51.9,,-,,,,NEATH-YNYS-Y-GERWN,SS 786998,51.684,-3.757,,,,
TYRain_1910-1919_23_pt1,31,Rainfall,1910s,Wales,Glamorgan,-,N,-,GLYN NEATH ABERPERGWM,10,1910,[.####.....],48,0,40.0,1911/01,1914/12,4,0,65.7,,-,,,,GLYN-NEATH-ABERPERGWM,SN 867062,51.743,-3.642,,,,
TYRain_1910-1919_23_pt1,43,Rainfall,1910s,Wales,Glamorgan,-,N,-,PORTHCAWL COUNCIL OFFICE,10,1910,[....31....],4,0,3.3,1914/01,1915/02,0,0,,,-,,,,PORTHCAWL-COUNCIL-OFFICE,SS 816767,51.477,-3.706,,,,
TYRain_1910-1919_23_pt1,51,Rainfall,1910s,Wales,Glamorgan,-,N,-,PORT TALBOT H E SCHOOL,10,1910,[.........#],10,0,8.3,1919/03,1919/12,0,0,,,-,,,,PORT-TALBOT-SECONDARY-SCHOOL,SS 788873,51.572,-3.750,,,,
TYRain_1910-1919_23_pt1,60,Rainfall,1910s,Wales,Glamorgan,-,N,-,PONTYPRIDD MAESDERWEN,10,1910,[..........] ??,0,0,0.0,,,0,0,,Not empty,-,,,,PONTYPRIDD-MAESDERWEN,ST 068893,51.595,-3.347,,,Williams/Pontpool Free Press,Contains 11 months bracketed value
TYRain_1910-1919_23_pt1,63,Rainfall,1910s,Wales,Glamorgan,-,N,-,PENYGRAIG HENDRECAFN HOUSE,10,1910,[..###.....],36,0,30.0,1912/01,1914/12,3,0,95.8,,-,,,,PERRYGRAIG-HENDRECAFN-HOUSE,SS 994916,51.614,-3.454,,,,
TYRain_1910-1919_23_pt1,64,Rainfall,1910s,Wales,Glamorgan,-,N,-,TONYPANDY SCHOOL,10,1910,[.....1....],1,1,0.8,1915/12,1915/12,0,0,,,-,,,,TONYPANDY-SCHOOL,SS 993922,51.620,-3.456,,,,
