GitHub Folder,Country,County,Has Concat?,Concat count,Sheet count,Start year,End year,GitHub Timestamp
MIDMAR-DUNECHT-OBSERVATORY,Scotland,Aberdeenshire,Y,1,3,1870,1899,2020-10-28 15:35:08 +0000
MIDSOMER-NORTON-DYMBORO,England,Somerset,N,0,5,1910,1960,2020-10-29 09:23:05 +0000
MILBURN,England,Westmorland,Y,1,3,1870,1899,2020-12-14 13:23:39 +0000
MILE-END,England,Middlesex-became-London,Y,1,6,1860,1919,2020-09-16 20:09:31 +0100
MILFORD-WW,England,Staffordshire,Y,1,5,1910,1960,2020-12-16 23:16:29 +0000
MILLFIELD-STIRLING,Scotland,Stirlingshire,Y,1,4,1840,1869,2020-10-03 18:14:30 +0100
MILLPORT-ST-ANDREWS-HOME,Scotland,Bute,Y,1,3,1931,1960,2020-10-19 12:11:50 +0100
MILLPORT-WW,Scotland,Bute,Y,1,3,1931,1960,2020-10-19 12:11:50 +0100
MILNATHORT-LEDLANET,Scotland,Kinross,Y,1,5,1910,1960,2020-12-11 17:08:20 +0000
MILNE-GRADEN,Scotland,Berwickshire,Y,1,5,1850,1899,2020-10-12 23:15:37 +0100
MILNGAVIE-DOUGALSTON,Scotland,Dunbartonshire,N,0,6,1900,1950,2020-08-09 14:04:50 +0100
MILNROW-BUTTERWORTH-HALL,England,Lancashire,Y,1,5,1910,1960,2020-12-14 13:23:39 +0000
MILNROW-PIETHORNE-COLD-GREAVE,England,Lancashire,Y,3,10,1880,1960,2020-12-14 13:23:39 +0000
MILNROW-PIETHORNE-KITCLIFFE,England,Lancashire,Y,2,12,1850,1960,2020-12-14 13:23:39 +0000
MILSTEAD-SITTINGBOURNE,England,Kent-stayed-Kent,Y,1,3,1840,1869,2020-09-14 15:36:13 +0100
MILTON-ABBOT-ENDSLEIGH,England,Devon,N,0,6,1860,1919,2020-07-28 14:13:40 +0100
MILTOWN-MALBAY,Ireland/Republic of Ireland,Clare,N,0,5,1870,1919,2020-07-28 14:13:40 +0100
MILVERTON-FITZHEAD,England,Somerset,Y,1,3,1870,1899,2020-12-13 23:08:23 +0000
MILVERTON-OLD-HALLS,England,Somerset,N,0,5,1900,1950,2020-09-02 23:14:52 +0100
MILVERTON-SPRING-GROVE,England,Somerset,N,0,7,1880,1960,2020-07-24 21:28:29 +0100
MILVERTON-THE-NOOK,England,Somerset,Y,2,4,1870,1909,2020-12-13 23:08:23 +0000
MINEHEAD-BLENHEIM-GDNS,England,Somerset,Y,1,4,1920,1960,2020-12-13 23:08:23 +0000
MINEHEAD-MARIANSLEIGH,England,Somerset,N,0,5,1900,1960,2020-11-16 23:16:55 +0000
MINSTERLEY-HAMPTON-HALL,England,Shropshire,Y,1,4,1880,1919,2020-10-07 23:32:37 +0100
MINSTERLEY-WALLOP,England,Shropshire,Y,1,4,1880,1919,2020-10-09 13:33:15 +0100
MINWORTH-GREAVES,England,Warwickshire,Y,1,5,1910,1960,2020-10-03 18:14:30 +0100
MIRFIELD-COTE-WALL,England,Yorkshire West Riding,Y,1,8,1860,1940,2020-12-14 13:23:39 +0000
MISSENDEN-DELL-COTTAGE,England,Buckinghamshire,Y,1,3,1860,1889,2020-12-13 23:08:23 +0000
MITCHELDEAN-EDGE-HILL-HOUSE,England,Gloucestershire,Y,1,3,1870,1899,2020-12-13 23:08:23 +0000
MOFFAT-AUCHEN-CASTLE,Scotland,Dumfriesshire,Y,2,8,1890,1960,2020-10-12 23:15:37 +0100
MOFFAT-CRAIGIELANDS,Scotland,Dumfriesshire,Y,1,5,1880,1930,2020-10-12 23:15:37 +0100
MOFFAT-ERICSTANE,Scotland,Dumfriesshire,Y,2,7,1870,1919,2020-10-12 23:15:37 +0100
MOIDART-KINLOCHMOIDART,Scotland,Inverness,Y,2,8,1870,1940,2020-10-03 18:14:30 +0100
MOIDART-ROSHVEN,Scotland,Inverness,Y,2,7,1880,1940,2020-11-13 17:11:38 +0000
MONACH-LIGHTHOUSE,Scotland,Inverness,Y,1,8,1860,1940,2020-07-08 14:36:05 +0100
MONEYDIG,Ireland/Northern Ireland,Londonderry,Y,1,20,1860,1960,2020-07-08 14:36:05 +0100
MONIAIVE-GLENCROSH,Scotland,Dumfriesshire,Y,1,6,1890,1950,2020-10-12 23:15:37 +0100
MONMOUTH,Wales,Monmouthshire,Y,1,3,1850,1879,2020-07-08 14:36:05 +0100
MONMOUTH-PENTWYN,Wales,Monmouthshire,N,0,5,1880,1930,2020-07-28 14:13:40 +0100
MONMOUTH-THE-HENDRE,Wales,Monmouthshire,N,0,4,1880,1919,2020-09-07 16:31:53 +0100
MONTGOMERY-OAKFIELD,Wales,Montgomeryshire,Y,1,3,1920,1950,2020-11-06 11:36:45 +0000
MONTGOMERY-PARKER,Wales,Montgomeryshire,Y,1,2,1870,1889,2020-12-14 13:23:39 +0000
MONTROSE-MIX,Scotland,Angus (Forfar),Y,6,16,1840,1960,2020-10-05 17:55:20 +0100
MONTROSE-SUNNYSIDE-ASYLUM,Scotland,Angus (Forfar),Y,1,10,1860,1960,2020-07-08 14:36:05 +0100
MONTROSE-WEST-END-PARK,Scotland,Angus (Forfar),Y,3,8,1890,1960,2020-11-13 17:11:38 +0000
MONTROSE-WW-KINNABER,Scotland,Angus (Forfar),Y,1,8,1880,1960,2020-07-27 16:01:44 +0100
MONTROSENESS,Scotland,Angus (Forfar),Y,1,6,1870,1930,2020-07-27 16:01:44 +0100
MOORFOOT-HILLS-BOWBATE,Scotland,Midlothian (Edinburgh),Y,3,12,1880,1960,2021-01-12 20:43:39 +0000
MOORFOOT-HILLS-EDGELAW,Scotland,Midlothian (Edinburgh),Y,3,11,1870,1960,2020-08-09 14:15:40 +0100
MOORFOOT-HILLS-GLADHOUSE-RES,Scotland,Midlothian (Edinburgh),Y,2,13,1860,1960,2020-07-08 14:36:05 +0100
MOORFOOT-HILLS-ROSEBERY,Scotland,Midlothian (Edinburgh),Y,2,11,1880,1960,2020-08-09 14:15:40 +0100
MOREBATH-MANOR,England,Devon,N,0,4,1920,1960,2020-07-31 00:39:46 +0100
MORECAMBE,England,Lancashire,Y,1,7,1890,1960,2020-12-16 13:13:01 +0000
MORETON-IN-MARSH-FROGMORE,England,Gloucestershire,Y,1,3,1860,1889,2020-12-13 23:08:23 +0000
MORETONHAMPSTEAD-BLACKINGSTONE,England,Devon,N,0,7,1890,1950,2020-07-26 23:24:24 +0100
MORETONHAMPSTEAD-MARDON,England,Devon,N,0,5,1900,1950,2020-07-26 23:24:24 +0100
MORPETH-ASHINGTON,England,Northumberland,Y,1,4,1910,1950,2021-01-12 20:43:39 +0000
MORPETH-BOTHALHAUGH,England,Northumberland,Y,4,20,1880,1930,2020-11-06 11:36:45 +0000
MORPETH-COCKLE-PARK,England,Northumberland,Y,1,7,1890,1960,2020-10-21 21:21:56 +0100
MORPETH-CRESSWELL,England,Northumberland,Y,1,2,1870,1889,2021-01-12 20:43:39 +0000
MORPETH-MELDON-PARK,England,Northumberland,Y,1,3,1870,1899,2020-10-21 21:21:56 +0100
MORTIMER-GRAZELEY-GREEN,England,Berkshire,N,0,4,1920,1960,2020-12-16 23:16:29 +0000
MORTIMER-WOKEFIELD-PARK,England,Berkshire,Y,1,5,1900,1950,2020-11-10 17:41:42 +0000
MORTLAKE-CEMETERY,England,Surrey-stayed-Surrey,N,0,3,1920,1950,2020-12-14 19:25:52 +0000
MORTON-THORNHILL,Scotland,Dumfriesshire,Y,1,2,1850,1869,2020-10-12 23:15:37 +0100
MORVERN-ARDTORNISH,Scotland,Argyll,N,0,5,1900,1950,2020-12-14 19:25:52 +0000
MORVERN-DRIMNIN,Scotland,Argyll,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
MORVERN-KINGAIRLOCH,Scotland,Argyll,Y,1,6,1900,1960,2020-09-14 22:02:35 +0100
MOSELEY-THE-HENBURYS-BIRMINGHAM,England,Warwickshire,Y,1,3,1870,1899,2020-11-16 23:16:55 +0000
MOSS-LOCK,England,Lancashire,Y,2,7,1677,1886,2020-10-03 18:14:30 +0100
MOSSLEY-MANOR-HOUSE-YARD,England,Lancashire,N,0,5,1900,1950,2020-12-14 19:25:52 +0000
MOSTYN,Wales,Flintshire,N,0,6,1900,1960,2020-08-10 22:52:14 +0100
MOTHERWELL-MURDOSTOUN-CASTLE,Scotland,Lanarkshire,N,0,2,1860,1879,2020-09-21 23:38:46 +0100
MOTTRAM-HILL-END,England,Cheshire,N,0,5,1860,1909,2020-07-07 14:03:05 +0100
MOTTRAM-MATTLEYS-FIELD,England,Cheshire,Y,1,8,1850,1930,2020-07-08 14:36:05 +0100
MOULSFORD-THE-OLD-VICARAGE,England,Berkshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
MOUNTAIN-ASH-DARRANLAS-RES,Wales,Glamorgan,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
MOUNTAIN-ASH-MAESYDDERWEN,Wales,Glamorgan,Y,1,7,1880,1950,2020-07-08 14:36:05 +0100
MOURNE-MOUNTAINS-FOFANNY-RES,Ireland/Northern Ireland,Down,N,0,8,1890,1960,2020-09-24 18:32:11 +0100
MOY-DERRYGALLY,Ireland/Northern Ireland,Tyrone,N,0,6,1870,1899,2020-08-10 22:52:14 +0100
MOYNALTY-WESTLAND,Ireland/Republic of Ireland,Meath,N,0,4,1880,1919,2020-09-07 16:31:53 +0100
MUCH-DEWCHURCH-BRYNGWYN,England,Herefordshire,Y,1,5,1870,1919,2020-07-27 16:01:44 +0100
MUCH-HADHAM,England,Hertfordshire,Y,1,8,1860,1940,2020-07-08 14:36:05 +0100
MUCH-MARCLE-CAERSWALL,England,Herefordshire,Y,1,4,1870,1909,2020-12-14 13:23:39 +0000
MUCH-MARCLE-THE-MOUNT,England,Herefordshire,Y,1,5,1900,1950,2020-12-14 13:23:39 +0000
MUCH-WENLOCK-LARDEN-HALL,England,Shropshire,Y,1,3,1870,1899,2020-10-09 13:33:15 +0100
MUCH-WENLOCK-WILLEY-PARK,England,Shropshire,Y,1,6,1880,1940,2020-10-03 18:14:30 +0100
MUIR-OF-ORD-FAIRBURN,Scotland,Ross and Cromarty,Y,1,5,1920,1960,2020-12-19 00:27:45 +0000
MULBARTON,England,Norfolk,Y,1,3,1870,1899,2020-10-13 14:23:27 +0100
MULL-BUNESSAN,Scotland,Argyll,Y,2,7,1860,1950,2020-07-27 16:01:44 +0100
MULL-EARRAID,Scotland,Argyll,Y,1,3,1870,1899,2020-12-14 23:11:18 +0000
MULL-GRULINE,Scotland,Argyll,Y,1,6,1900,1960,2020-10-16 21:22:23 +0100
MULL-KNOCK,Scotland,Argyll,Y,1,5,1890,1940,2020-12-14 23:11:18 +0000
MULL-LOCHBUIE,Scotland,Argyll,Y,1,4,1890,1930,2020-12-15 13:23:52 +0000
MULL-OF-GALLOWAY,Scotland,Wigtownshire,Y,1,11,1830,1960,2020-07-08 14:36:05 +0100
MULL-OF-KINTYRE,Scotland,Argyll,Y,1,15,1677,1960,2020-07-08 14:36:05 +0100
MULL-QUINISH,Scotland,Argyll,Y,1,6,1870,1930,2020-12-16 13:13:01 +0000
MULL-ULVA,Scotland,Argyll,Y,1,6,1900,1960,2020-12-15 13:23:52 +0000
MULLINGAR-BELVEDERE,Ireland/Republic of Ireland,Westmeath,Y,1,7,1870,1940,2020-07-08 14:36:05 +0100
MUNGOS-WALLS-BERWICK,Scotland,Berwickshire,Y,1,3,1850,1879,2020-10-19 12:11:50 +0100
MUSWELL-HILL-COLNEY-HATCH-LANE,England,Middlesex-stayed-Middlesex,Y,2,7,1870,1919,2020-10-28 15:35:08 +0000
MUSWELL-HILL-IRISH-CORNER,England,Middlesex-stayed-Middlesex,Y,1,8,1880,1960,2020-09-16 23:23:56 +0100
MUTHILL,Scotland,Perthshire,Y,1,2,1860,1879,2020-10-12 23:15:37 +0100
MUTHILL-ORCHILL,Scotland,Perthshire,Y,1,2,1870,1889,2020-10-12 23:15:37 +0100
MYNACHLOGDDU-COUNCIL-SCHOOL,Wales,Pembrokeshire,N,0,3,1910,1940,2020-12-17 17:19:08 +0000
MYNYDD-ST-JOHN-LLUESTWEN,Wales,Montgomeryshire,Y,2,10,1870,1960,2020-12-14 13:23:39 +0000
NAILSWORTH-SPRING-HILL,England,Gloucestershire,Y,1,3,1860,1889,2020-12-13 23:08:23 +0000
NAIRN,Scotland,Nairnshire,Y,1,9,1870,1940,2020-10-28 22:39:56 +0000
NAIRN-ACHAREIDH,Scotland,Nairnshire,Y,1,9,1870,1960,2020-07-08 14:36:05 +0100
NANTGLYN-PANT-Y-MAEN,Wales,Denbighshire,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
NANTLLE-DOROTHEA-QUARRIES,Wales,Caernarfonshire,N,0,6,1900,1960,2020-07-01 22:37:39 +0100
NANTWICH-BADDILEY-WW,England,Cheshire,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
NANTWICH-CHOLMONDELEY-CASTLE,England,Cheshire,Y,1,3,1860,1889,2020-09-14 15:36:13 +0100
NANTWICH-DORFOLD-HALL,England,Cheshire,Y,2,9,1880,1960,2020-07-08 14:36:05 +0100
NANTWICH-REASEHEATH,England,Cheshire,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
NARBERTH-BLOOMFIELD,Wales,Pembrokeshire,N,0,3,1931,1960,2020-12-17 17:19:08 +0000
NARBERTH-TEGFYNYDD,Wales,Carmarthenshire,Y,1,4,1860,1899,2020-12-11 17:08:20 +0000
NASEBY-RES,England,Northamptonshire,Y,1,6,1900,1960,2020-11-16 23:16:55 +0000
NASH-MILLS-HEMEL-HEMPSTEAD,England,Hertfordshire,Y,1,7,1820,1899,2020-07-08 14:36:05 +0100
NAVAN-BALRATH,Ireland/Republic of Ireland,Meath,N,0,3,1870,1899,2020-09-21 23:38:46 +0100
NAVENBY-CROP-FACTORY,England,Lincolnshire,Y,1,2,1941,1960,2021-01-12 20:43:39 +0000
NAVENBY-RECTORY,England,Lincolnshire,Y,1,8,1860,1940,2020-12-14 13:23:39 +0000
NEATH-CIMLA-RES,Wales,Glamorgan,N,0,5,1910,1960,2020-10-08 13:01:46 +0100
NEATH-FAIRY-LAND,Wales,Glamorgan,N,0,4,1880,1919,2020-09-07 16:31:53 +0100
NEATH-GLYNFELIN,Wales,Glamorgan,N,0,5,1910,1960,2020-10-28 15:35:08 +0000
NEATH-GNOLL-RES,Wales,Glamorgan,Y,1,9,1870,1960,2020-07-08 14:36:05 +0100
NELSON-COLDWELL-RES,England,Lancashire,N,0,13,1880,1960,2020-09-02 23:14:52 +0100
NEMPNETT-WEST-TOWN,England,Somerset,N,0,6,1900,1960,2020-08-07 00:11:14 +0100
NENAGH-CASTLE-LOUGH,Ireland/Republic of Ireland,Tipperary,Y,1,7,1870,1940,2020-07-08 14:36:05 +0100
NESTON,England,Cheshire,N,0,12,1860,1919,2020-07-27 15:55:11 +0100
NETHER-CAIRN,Scotland,Renfrewshire,Y,1,8,1850,1940,2020-07-08 14:36:05 +0100
NETHERBURY-BEAMINSTER,England,Dorset,N,0,2,1850,1869,2020-09-16 11:39:06 +0100
NETHERTON-LODGE-FARM-RES,England,Worcestershire,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
NEVENDON-PUMPING-STATION,England,Essex,Y,1,6,1900,1960,2020-07-27 16:01:44 +0100
NEW-CASTLETON-KIRNDEAN,Scotland,Roxburghshire,Y,1,4,1860,1899,2020-09-14 15:36:13 +0100
NEW-CASTLETON-THE-FLATT,Scotland,Roxburghshire,Y,1,4,1860,1899,2020-09-14 22:02:35 +0100
NEW-DEER-SCHOOL-HOUSE,Scotland,Aberdeenshire,Y,2,7,1890,1960,2020-10-09 13:33:15 +0100
NEW-GALLOWAY,Scotland,Kirkcudbrightshire,Y,1,3,1860,1889,2020-10-12 23:15:37 +0100
NEW-GALLOWAY-GLENLEE,Scotland,Kirkcudbrightshire,Y,1,7,1860,1930,2020-10-12 23:15:37 +0100
NEW-HOLLAND-RAILWAY-STATION,England,Lincolnshire,Y,1,8,1850,1930,2020-10-30 20:47:19 +0000
NEW-MALDEN-SEWAGE-WORKS,England,Surrey-stayed-Surrey,Y,1,8,1880,1960,2020-10-03 18:14:30 +0100
NEW-PITSLIGO,Scotland,Aberdeenshire,Y,1,4,1860,1899,2020-10-09 13:33:15 +0100
NEWBURY-DONNINGTON-SQUARE,England,Berkshire,Y,1,3,1870,1899,2020-12-16 13:13:01 +0000
NEWBURY-GREENHAM,England,Berkshire,Y,1,3,1860,1889,2020-12-16 13:13:01 +0000
NEWBURY-GREENHAM-COMMON,England,Berkshire,Y,2,6,1900,1960,2020-11-10 17:41:42 +0000
NEWBURY-WASH-HILL,England,Berkshire,N,0,5,1920,1950,2020-12-16 23:16:29 +0000
NEWBURY-WELFORD-PARK,England,Berkshire,Y,2,10,1860,1919,2020-07-08 14:36:05 +0100
NEWBURY-WESTON,England,Berkshire,Y,1,4,1880,1919,2020-11-10 17:41:42 +0000
NEWCASTLE-CAMPHILL-WW,England,Northumberland,Y,1,10,1860,1960,2020-07-08 14:36:05 +0100
NEWCASTLE-CHRONICLE-OFFICE,England,Northumberland,Y,1,4,1890,1930,2021-01-12 20:43:39 +0000
NEWCASTLE-CLIFTON-ROAD,England,Northumberland,Y,2,6,1880,1909,2021-01-12 20:43:39 +0000
NEWCASTLE-GLADSTONE-TERRACE,England,Northumberland,Y,1,3,1870,1899,2021-01-12 20:43:39 +0000
NEWCASTLE-GREEN-CRAG,England,Northumberland,Y,1,10,1860,1960,2020-10-03 18:14:30 +0100
NEWCASTLE-KILLADREENAN,Ireland/Republic of Ireland,Wicklow,N,0,5,1890,1940,2020-09-21 23:38:46 +0100
NEWCASTLE-LEAZES-PARK,England,Northumberland,Y,1,7,1890,1960,2020-10-05 17:55:20 +0100
NEWCASTLE-LIT-AND-PHIL-SOC,England,Northumberland,Y,1,7,1860,1930,2020-10-06 00:25:13 +0100
NEWCASTLE-RYE-HILL,England,Northumberland,Y,1,3,1860,1889,2021-01-12 20:43:39 +0000
NEWCASTLE-TOWN-MOOR,England,Northumberland,Y,1,9,1860,1950,2020-10-03 18:14:30 +0100
NEWCASTLE-WELLBURN-JESMOND,England,Northumberland,Y,1,6,1880,1940,2020-10-03 18:14:30 +0100
NEWCASTLE-WW-COLT-CRAG-RES,England,Northumberland,Y,1,6,1900,1960,2020-10-03 18:14:30 +0100
NEWCASTLE-WW-HALLINGTON-CHEVIOTT,England,Northumberland,Y,1,6,1900,1960,2020-10-05 17:55:20 +0100
NEWCASTLE-WW-HALLINGTON-VILLAGE,England,Northumberland,Y,1,6,1900,1960,2020-10-03 18:14:30 +0100
NEWCASTLE-WW-RYAL-COTTAGE,England,Northumberland,Y,1,6,1900,1960,2020-10-03 18:14:30 +0100
NEWCASTLE-WW-WHITTLE-DEAN-FILTERS,England,Northumberland,Y,1,6,1900,1960,2020-10-03 18:14:30 +0100
NEWCASTLETON-FOREST,Scotland,Roxburghshire,Y,1,5,1920,1960,2020-10-20 00:02:18 +0100
NEWHAVEN-POVERTY-BOTTOM,England,Sussex,Y,1,6,1900,1960,2020-10-13 14:23:27 +0100
NEWICK-BEECHLAND,England,Sussex,Y,2,5,1860,1899,2020-11-10 17:41:42 +0000
NEWICK-KETCHES,England,Sussex,Y,1,4,1860,1899,2020-10-15 21:39:29 +0100
NEWLAND-NEAR-HULL,England,Yorkshire East Riding,Y,1,2,1840,1859,2020-10-15 21:39:29 +0100
NEWPORT-ASTON-HALL,England,Shropshire,Y,1,5,1900,1950,2020-10-09 13:33:15 +0100
NEWPORT-BURRISHOOLE-HOUSE,Ireland/Republic of Ireland,Mayo,N,0,4,1890,1930,2020-08-20 17:01:34 +0100
NEWPORT-CHETWYND-PARK,England,Shropshire,Y,2,10,1890,1960,2020-07-27 16:01:44 +0100
NEWPORT-EDGMOND,England,Shropshire,Y,4,11,1860,1930,2020-12-09 18:10:58 +0000
NEWPORT-HARPER-ADAMS,England,Shropshire,Y,2,6,1900,1960,2020-10-03 18:14:30 +0100
NEWPORT-IOW-MIX,England,Isle of Wight,Y,5,11,1677,1919,2020-07-08 14:36:05 +0100
NEWPORT-PAGNELL-LOVAT-BANK,England,Buckinghamshire,Y,1,5,1900,1960,2020-12-13 23:08:23 +0000
NEWPORT-PAGNELL-THE-CROFT,England,Buckinghamshire,Y,1,7,1860,1930,2020-12-19 23:17:15 +0000
NEWPORT-TAYFIELD,Scotland,Fife,N,0,6,1900,1960,2020-09-02 23:14:52 +0100
NEWPORT-WW-FRIAR-ST-YARD,Wales,Monmouthshire,N,0,7,1890,1960,2020-10-03 18:14:30 +0100
NEWPORT-WW-LLANVACHES,Wales,Monmouthshire,N,0,6,1900,1960,2020-07-29 15:00:52 +0100
NEWPORT-WW-NANTYPRIDD,Wales,Monmouthshire,N,0,6,1900,1960,2020-07-29 15:00:52 +0100
NEWPORT-WW-NEWCHURCH,Wales,Monmouthshire,N,0,6,1900,1960,2020-07-29 15:00:52 +0100
NEWPORT-WW-PANT-YR-EOS-RES,Wales,Monmouthshire,N,0,6,1910,1960,2020-10-28 15:35:08 +0000
NEWPORT-WW-YNIS-Y-FRO-RES,Wales,Monmouthshire,Y,2,11,1870,1960,2020-10-06 00:25:13 +0100
NEWQUAY,England,Cornwall,Y,3,8,1840,1909,2020-07-15 20:09:52 +0100
NEWQUAY-MOUNT-WISE,England,Cornwall,Y,2,7,1900,1960,2020-07-15 20:09:52 +0100
NEWRY-BRIDGE-STREET,Ireland/Northern Ireland,"[CHOICE] Armagh, Down",N,0,8,1890,1960,2020-07-07 14:03:05 +0100
NEWTON,England,Cheshire,Y,1,8,1850,1930,2020-07-08 14:36:05 +0100
NEWTON-ABBOT-SEALE-HAYNE,England,Devon,N,0,5,1910,1960,2020-07-21 13:39:51 +0100
NEWTON-FERRERS,England,Devon,N,0,6,1860,1919,2020-08-07 00:11:14 +0100
NEWTON-VALENCE-VICARAGE,England,Hampshire,N,0,5,1900,1950,2020-08-09 14:04:50 +0100
NEWTOWN-BARONS-COURT,Ireland/Northern Ireland,Tyrone,N,0,7,1890,1960,2020-06-30 08:14:49 +0100
NEWTOWN-CROM-CASTLE,Ireland/Northern Ireland,Fermanagh,N,0,7,1890,1960,2020-06-30 08:14:49 +0100
NEWTOWN-DOLFOR,Wales,Montgomeryshire,Y,1,6,1860,1919,2020-11-06 11:36:45 +0000
NEWTOWN-GREGYNOG,Wales,Montgomeryshire,Y,2,4,1900,1960,2020-12-14 13:23:39 +0000
NEWTOWN-MOCHDRE-RES,Wales,Montgomeryshire,Y,1,3,1931,1960,2020-11-06 11:36:45 +0000
NEWTOWN-PENARTH-WEIR,Wales,Montgomeryshire,Y,1,5,1910,1960,2020-11-06 11:36:45 +0000
NIDDERDALE-EAST-GILL,England,Yorkshire West Riding,Y,1,7,1890,1960,2020-12-16 13:13:01 +0000
NIDDERDALE-HIGH-RIGGS,England,Yorkshire West Riding,Y,1,5,1880,1930,2020-12-14 13:23:39 +0000
NIDDERDALE-MIDDLESMOOR,England,Yorkshire West Riding,Y,1,4,1860,1899,2020-12-14 13:23:39 +0000
NIDDERDALE-NEW-HOUSES,England,Yorkshire West Riding,Y,1,8,1880,1960,2020-12-14 13:23:39 +0000
NIDDERDALE-RAIN-STANG,England,Yorkshire West Riding,Y,1,8,1880,1960,2020-12-14 13:23:39 +0000
NIDDERDALE-WEST-HOUSES,England,Yorkshire West Riding,Y,1,8,1880,1960,2020-12-14 13:23:39 +0000
NITHER-PLACE,Scotland,Renfrewshire,Y,1,2,1840,1859,2020-09-14 15:36:13 +0100
NOOKTON-LEVEN,Scotland,Fife,N,0,3,1850,1879,2020-09-07 16:31:53 +0100
NORBURY-JUNCTION,England,Staffordshire,Y,1,5,1910,1960,2020-12-16 23:16:29 +0000
NORDEN-HIGHER-RED-LUMB,England,Lancashire,N,0,5,1910,1960,2020-10-29 09:23:05 +0000
NORDON-FAR-KNOWL-FARM,England,Lancashire,N,0,5,1910,1960,2020-12-14 19:25:52 +0000
NORMANBY,England,Lincolnshire,Y,1,6,1900,1960,2020-11-06 11:36:45 +0000
NORMANTON-ON-THE-WOLDS,England,Nottinghamshire,N,0,6,1870,1940,2020-08-10 16:43:06 +0100
NORTH-BALLACHULISH-ALLTSHELLACH,Scotland,Inverness,Y,1,5,1900,1950,2020-12-11 17:08:20 +0000
NORTH-BERWICK-KINGSTON,Scotland,East Lothian (Haddington),Y,1,2,1870,1889,2021-01-12 20:43:39 +0000
NORTH-BERWICK-RES,Scotland,East Lothian (Haddington),Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
NORTH-BERWICK-SEACLIFFE,Scotland,East Lothian (Haddington),Y,1,3,1860,1889,2021-01-12 20:43:39 +0000
NORTH-CADBURY-RECTORY,England,Somerset,Y,1,4,1890,1930,2020-12-13 23:08:23 +0000
NORTH-ESK-RES,Scotland,Peeblesshire,Y,1,11,1850,1960,2020-07-08 14:36:05 +0100
NORTH-FINCHLEY,England,Middlesex-stayed-Middlesex,Y,2,5,1890,1940,2020-10-06 00:25:13 +0100
NORTH-RONALDSAY,Scotland,Orkney,Y,1,11,1850,1960,2020-07-08 14:36:05 +0100
NORTH-SHIELDS-BILLY-MILL-RES,England,Northumberland,Y,1,4,1870,1960,2020-10-21 21:21:56 +0100
NORTH-SHIELDS-CLEMENTHORPE,England,Northumberland,Y,1,3,1860,1889,2020-10-21 21:21:56 +0100
NORTH-SHIELDS-LOW-LIGHTS,England,Northumberland,Y,1,3,1860,1889,2020-10-21 21:21:56 +0100
NORTH-SHIELDS-POST-OFFICE,England,Northumberland,Y,1,5,1870,1919,2020-10-21 21:21:56 +0100
NORTH-SHIELDS-ROSELLA,England,Northumberland,Y,2,6,1840,1899,2020-10-12 23:15:37 +0100
NORTH-SHIELDS-WALLSEND,England,Northumberland,Y,1,5,1850,1899,2020-10-21 21:21:56 +0100
NORTH-TAMERTON-DAVIES,England,Cornwall,N,0,5,1910,1960,2020-07-13 15:11:13 +0100
NORTH-TAMERTON-OGBEARE,England,Cornwall,N,0,5,1880,1919,2020-10-06 11:38:31 +0100
NORTH-TYNE-VALLEY,England,Northumberland,Y,1,5,1860,1909,2020-10-21 21:21:56 +0100
NORTH-WALSHAM-DILHAM,England,Norfolk,Y,1,4,1870,1909,2020-10-13 14:23:27 +0100
NORTH-WEALD-CANES,England,Essex,Y,1,5,1910,1960,2020-12-11 17:08:20 +0000
NORTHALLERTON,England,Yorkshire North Riding,N,0,4,1860,1899,2020-09-06 16:32:17 +0100
NORTHALLERTON-OSMOTHERLEY,England,Yorkshire North Riding,N,0,5,1870,1919,2020-08-20 17:01:34 +0100
NORTHAMPTON-ASYLUM,England,Northamptonshire,Y,3,10,1860,1950,2020-12-19 23:17:15 +0000
NORTHAMPTON-GENERAL-HOSPITAL,England,Northamptonshire,Y,1,5,1910,1960,2020-11-16 23:16:55 +0000
NORTHAMPTON-GOLD-STREET,England,Northamptonshire,Y,1,5,1860,1909,2020-11-16 23:16:55 +0000
NORTHAMPTON-HAZELWOOD,England,Northamptonshire,Y,1,5,1870,1919,2020-11-16 23:16:55 +0000
NORTHAMPTON-LITTLE-HOUGHTON,England,Northamptonshire,Y,1,10,1870,1960,2021-01-12 20:43:39 +0000
NORTHAMPTON-MOULTON-GRANGE,England,Northamptonshire,Y,1,2,1850,1869,2020-11-16 23:16:55 +0000
NORTHAMPTON-SEDGEBROOKE,England,Northamptonshire,Y,2,9,1870,1940,2021-01-12 20:43:39 +0000
NORTHAMPTON-STIMPSON-AVENUE,England,Northamptonshire,Y,1,5,1910,1960,2020-11-16 23:16:55 +0000
NORTHAMPTON-THORPELANDS,England,Northamptonshire,Y,1,2,1860,1879,2020-11-16 23:16:55 +0000
