src_id,Station name,Area,Area type,Station start date,Station end date,Latitude,Longitude,Postcode,Open datasets available
1573,GUERNSEY: LANCRESSE,GUERNSEY,ISLAND,[1966-01-01],[2007-02-28],49.497,-2.534,GY8,
16550,GUERNSEY: LA TURQUIE,GUERNSEY,ISLAND,[1935-01-01],[1969-12-31],49.501,-2.552,None,
16551,GUERNSEY: LES QUARTIERS,GUERNSEY,ISLAND,[1934-01-01],[1978-12-31],49.526,-2.518,None,
55725,GUERNSEY: ST PETER PORT,GUERNSEY,ISLAND,[1921-01-01],[1940-12-31],49.433,-2.5,GY8,
55726,GUERNSEY: VILLA CAREY,GUERNSEY,ISLAND,[1914-01-01],[1921-12-31],49.45,-2.533,GY8,
10903,ABERCARN: CRAIG-WEN,GWENT,COUNTY,[1973-01-01],[1976-12-31],51.6507,-3.11889,NP1 5,
10839,ABERGAVENNY,GWENT,COUNTY,[1910-01-01],[1955-12-31],51.8226,-3.0085,NP7 5,
10840,ABERGAVENNY: PARK LODGE,GWENT,COUNTY,[1972-01-01],[1983-12-31],51.8546,-3.03971,NP7 7,
10896,ABERTILLERY PARK,GWENT,COUNTY,[1912-01-01],[1975-12-31],51.7367,-3.14853,NP3 1,
10897,ABERTILLERY PARK NO 2,GWENT,COUNTY,[1969-01-01],[1983-12-31],51.735,-3.14704,NP3 1,
10899,ABERTILLERY: TRAVELLERS REST,GWENT,COUNTY,[1973-01-01],[1983-12-31],51.7173,-3.1104,NP3 2,
10909,BLACKWOOD,GWENT,COUNTY,[1910-01-01],[1973-12-31],51.6678,-3.20463,NP2 1,
10916,BLACKWOOD: PENGAM,GWENT,COUNTY,[1973-01-01],[1979-12-31],51.665,-3.21902,NP2 1,
10861,BLAENAVON: BUNKERS HILL,GWENT,COUNTY,[1973-01-01],[1981-12-31],51.7841,-3.08449,NP4 9,
10860,BLAENAVON: ESTATE OFFICE,GWENT,COUNTY,[1910-01-01],[1950-12-31],51.776,-3.09009,NP4 9,
10889,BLAEN-Y-CWM RESR,GWENT,COUNTY,[1939-01-01],[1974-12-31],51.8046,-3.19812,NP3 5,
10888,BLAEN-Y-CWM RESR NO 2,GWENT,COUNTY,[1970-01-01],[1983-12-31],51.8064,-3.19962,NP3 5,
10895,BRYNMAWR,GWENT,COUNTY,[1968-01-01],[1981-12-31],51.8012,-3.18208,NP3 4,
10829,BRYNMAWR: CAIRN MOUND,GWENT,COUNTY,[1977-01-01],[1977-12-31],51.814,-3.1563,NP3 4,
10830,BRYNMAWR: CRAIG DHU,GWENT,COUNTY,[1975-01-01],[1983-12-31],51.8051,-3.14881,NP3 4,
10831,BRYNMAWR: LLANELLY HILL,GWENT,COUNTY,[1968-01-01],[1972-12-31],51.7926,-3.134,NP4 9,
10820,BWLCH-BACH,GWENT,COUNTY,[1973-01-01],[1978-12-31],51.9514,-3.08561,NP7 7,
10872,CAERLEON,GWENT,COUNTY,[1954-01-01],[1973-01-01],51.6099,-2.95612,NP6 1,
10871,CAERLEON: CROFT,GWENT,COUNTY,[1971-01-01],[1974-12-31],51.6161,-2.95914,NP6 1,
56262,CAERLEON: LODGE FARM,GWENT,COUNTY,[2008-01-01],[Current],51.6149,-2.97977,None,
10910,CAE R-LLWYN ISAF FARM,GWENT,COUNTY,[1941-01-01],[2007-01-01],51.6329,-3.17517,NP1 7,
10711,CAERWENT: TEN ELMS FARM,GWENT,COUNTY,[1968-01-01],[1982-12-31],51.6112,-2.77416,NP6 4,
17273,CALDICOT S WKS,GWENT,COUNTY,[1996-01-01],[2003-07-31],51.5817,-2.752,NP6 4,
10884,CARNO EAST,GWENT,COUNTY,[1905-01-01],[1976-12-31],51.8125,-3.21139,NP3 5,
10885,CARNO RESR,GWENT,COUNTY,[1985-01-01],[Current],51.8093,-3.21534,NP3 5,
10886,CARNO SOUTH,GWENT,COUNTY,[1904-01-01],[1985-12-31],51.808,-3.21272,NP3 5,
10883,CARNO WEST,GWENT,COUNTY,[1904-01-01],[1976-12-31],51.8106,-3.22439,NP3 5,
10706,CHEPSTOW: ITTON COURT,GWENT,COUNTY,[1889-01-01],[1950-12-31],51.6528,-2.73294,NP6 6,
10704,CHEPSTOW: MOOR ST W WKS,GWENT,COUNTY,[1950-01-01],[1991-12-31],51.6387,-2.68358,NP6 5,
10848,CLYTHA HILL,GWENT,COUNTY,[1968-01-01],[1978-12-31],51.7567,-2.9172,NP5 1,
10822,COED DIAS,GWENT,COUNTY,[1907-01-01],[1976-12-31],51.913,-3.05415,NP7 7,
10693,CROSS ASH,GWENT,COUNTY,[1991-01-01],[2004-06-01],51.8741,-2.86438,NP7 8,
1281,CROSSWAY: HOME FARM,GWENT,COUNTY,[1988-01-01],[1996-02-01],51.8646,-2.80319,NP5 4,DR DT DW HW
1282,CRUMBLAND PLANTATION,GWENT,COUNTY,[1954-01-01],[1983-12-31],51.7174,-2.76149,NP6 6,DR DT DW HW ST
10893,CWM,GWENT,COUNTY,[1988-01-01],[Current],51.7439,-3.18391,NP3 6,
10862,CWMAVON RESR,GWENT,COUNTY,[1967-01-01],[Current],51.7568,-3.05868,NP4 9,
10869,CWMBRAN: MAES-Y-RHIW,GWENT,COUNTY,[1952-01-01],[Current],51.6475,-3.05363,NP44 5,
10898,CWMTILLERY RESR,GWENT,COUNTY,[1941-01-01],[Current],51.7549,-3.1287,NP3 1,
10817,DAN-Y-PARC,GWENT,COUNTY,[1929-01-01],[1952-12-31],51.844,-3.12512,NP8 1,
10891,EBBW VALE IRON WKS,GWENT,COUNTY,[1907-01-01],[1968-12-31],51.7803,-3.20183,NP3 5,
10890,EBBW VALE IRON WKS NO 2,GWENT,COUNTY,[1963-01-01],[1981-12-31],51.7803,-3.20328,NP3 6,
10892,EBBW VALE IRON WKS NO 3,GWENT,COUNTY,[1981-01-01],[1983-12-31],51.7677,-3.20294,NP3 6,
10907,GEORGETOWN W WKS,GWENT,COUNTY,[1953-01-01],[1992-12-31],51.7682,-3.23339,NP2 3,
10832,GILWERN,GWENT,COUNTY,[1935-01-01],[1974-12-31],51.8171,-3.1172,NP7 0,
10833,GILWERN NO 2,GWENT,COUNTY,[1974-01-01],[1983-12-31],51.8225,-3.11588,NP7 0,
10849,GLASCOED: R O F,GWENT,COUNTY,[1965-01-01],[1983-12-31],51.7151,-2.94676,NP5 1,
10847,GOYTRE: GOYTRE HALL,GWENT,COUNTY,[1917-01-01],[1949-12-31],51.7517,-2.98809,NP7 9,
10687,GROSMONT,GWENT,COUNTY,[1932-01-01],[1957-12-31],51.9172,-2.86666,NP7 8,
10894,HAFOD-Y-DAFAL,GWENT,COUNTY,[1973-01-01],[1981-12-31],51.725,-3.15692,NP3 2,
10901,HAFODYRYNYS,GWENT,COUNTY,[1968-01-01],[1983-12-31],51.6849,-3.11684,NP1 5,
10714,KEMEYS,GWENT,COUNTY,[1968-01-01],[1981-12-31],51.6311,-2.88143,NP6 2,
10846,LLANARTH,GWENT,COUNTY,[1971-01-01],[1978-12-31],51.7928,-2.90633,NP5 2,
10843,LLANFOIST S WKS,GWENT,COUNTY,[1968-01-01],[1983-12-31],51.8117,-3.01696,NP7 9,
10815,LLANGATTOCK,GWENT,COUNTY,[1968-01-01],[1983-12-31],51.8582,-3.14581,NP8 1,
1252,LLANGENNY,GWENT,COUNTY,[1973-01-01],[1994-12-31],51.8586,-3.10225,NP8 1,DR DT DW HW
10828,LLANGENNY: MOOR PARK,GWENT,COUNTY,[1968-01-01],[1981-12-31],51.8702,-3.10544,NP8 1,
10854,LLANGIBBY,GWENT,COUNTY,[1968-01-01],[1978-12-31],51.666,-2.90524,NP5 1,
10855,LLANGIBBY S WKS,GWENT,COUNTY,[1978-01-01],[1983-12-31],51.6633,-2.90374,NP5 1,
10853,LLANGWM,GWENT,COUNTY,[1968-01-01],[1983-12-31],51.6999,-2.82777,NP5 1,
10900,LLANHILLETH: PEN-Y-FAN W WKS,GWENT,COUNTY,[1956-01-01],[1985-12-31],51.7033,-3.16071,NP3 2,
1283,LLANISHEN,GWENT,COUNTY,[1988-01-01],[2009-03-01],51.729,-2.7445,NP6 6,DR DT DW HW
10716,LLANMARTIN,GWENT,COUNTY,[1972-01-01],[1978-12-31],51.605,-2.88814,NP6 2,
10845,LLANOVER,GWENT,COUNTY,[1966-01-01],[1998-04-01],51.7769,-2.98864,NP7 9,
10873,LLANTARNAM,GWENT,COUNTY,[1978-01-01],[1998-02-20],51.6238,-3.00698,NP44 3,
10692,LLANTILIO CROSSENNY: BRYNDERI SCHOOL,GWENT,COUNTY,[1950-01-01],[1991-12-31],51.8505,-2.8857,NP7 8,
10837,LLANTILIO PERTHOLEY,GWENT,COUNTY,[1968-01-01],[1979-12-31],51.839,-2.98129,NP7 8,
10710,LLANVACHES: WENTWOOD RESR,GWENT,COUNTY,[1900-01-01],[1997-09-19],51.6315,-2.82508,NP6 3,
25066,LLANVACHES: WENTWOOD RESR NO 2,GWENT,COUNTY,[1997-08-20],[Current],51.6301,-2.82304,NP6,
10836,LLANWENARTH: UPPER HOUSE FARM,GWENT,COUNTY,[1989-01-01],[2012-06-30],51.8401,-3.05688,NP7 7,
10713,LLANWERN,GWENT,COUNTY,[1970-01-01],[1977-12-31],51.579,-2.88186,NP6 2,
19169,LLWYN-DU RESR,GWENT,COUNTY,[1996-10-14],[1997-04-30],51.8358,-3.03057,NP7 7,
10841,LLWYN-DU RESR NO 2,GWENT,COUNTY,[1980-01-01],[1997-03-31],51.8363,-3.03044,NP7 7,
10920,MACHEN,GWENT,COUNTY,[1924-01-01],[1972-12-31],51.5965,-3.14066,NP1 8,
30682,MACHEN: CRAY VALLEY,GWENT,COUNTY,[2002-01-01],[2010-02-01],51.5889,-3.16273,None,
61980,MACHEN: WATERLOO BRIDGE,GWENT,COUNTY,[2014-11-01],[Current],51.5861,-3.17042,CF38,
10824,MAESMAWR,GWENT,COUNTY,[1968-01-01],[1981-12-31],51.8745,-3.03145,NP7 7,
10908,MAN-MOEL,GWENT,COUNTY,[1973-01-01],[1983-12-31],51.7228,-3.19161,NP2 0,
30683,MONKSWOOD: ESTAVARNEY FARM,GWENT,COUNTY,[2002-01-01],[Current],51.7235,-2.93549,None,
10691,MONMOUTH: CORNWALL HOUSE,GWENT,COUNTY,[1930-01-01],[Current],51.81,-2.71563,NP5 3,
10868,MYNYDD HENLLYS,GWENT,COUNTY,[1973-01-01],[1981-12-31],51.6404,-3.06949,NP44 6,
10834,MYNYDD LLANWENARTH,GWENT,COUNTY,[1973-01-01],[1982-12-31],51.8508,-3.06866,NP8 1,
10902,MYNYDD TWYN GLAS,GWENT,COUNTY,[1973-01-01],[1983-12-31],51.6727,-3.0717,NP1 5,
10904,NANT-Y-BWCH W WKS,GWENT,COUNTY,[1957-01-01],[1983-12-31],51.7941,-3.25875,NP2 4,
10863,NANTYMAILOR RESR,GWENT,COUNTY,[1972-01-01],[1981-12-31],51.7341,-3.04708,NP4 8,
10709,NANTYPRIDD,GWENT,COUNTY,[1900-01-01],[1982-12-31],51.6451,-2.81521,NP6 6,
10718,NASH,GWENT,COUNTY,[1954-01-01],[1969-12-31],51.5479,-2.94616,NP6 2,
10717,NASH NO 2,GWENT,COUNTY,[1969-01-01],[1979-12-31],51.548,-2.93463,NP6 2,
10708,NEWCHURCH,GWENT,COUNTY,[1906-01-01],[1982-12-31],51.6631,-2.81408,NP6 6,
1278,NEWPORT: CLEPPA PARK,GWENT,COUNTY,[1988-01-01],[1989-12-31],51.5561,-3.04299,NP1 9,DR DT DW HW ST
10878,NEWPORT: FROBISHER ROAD,GWENT,COUNTY,[1960-01-01],[1999-05-01],51.582,-2.95842,NP9 0,
10877,NEWPORT HOSP,GWENT,COUNTY,[1924-01-01],[1953-12-31],51.5914,-3.01204,NP9 5,
1277,NEWPORT (MONMOUTH),GWENT,COUNTY,[1952-01-01],[1977-12-31],51.5579,-3.04015,NP1 9,DR DT DW HW ST
10719,NEWPORT: NASH S WKS,GWENT,COUNTY,[1978-01-01],[Current],51.5482,-2.95901,NP6 2,
10874,PANT-YR-EOS RESR,GWENT,COUNTY,[1910-01-01],[1983-12-31],51.6169,-3.07761,NP44 6,
10844,PARC LLETTIS,GWENT,COUNTY,[1950-01-01],[1962-12-31],51.7922,-2.98027,NP7 9,
10715,PARC SEYMOUR,GWENT,COUNTY,[1972-01-01],[1982-12-31],51.625,-2.85963,NP6 3,
1280,PENHOW,GWENT,COUNTY,[1992-01-01],[2013-02-01],51.6118,-2.84951,NP6 3,DR DT DW HW ST
10911,PEN RHIW WARREN,GWENT,COUNTY,[1973-01-01],[1976-12-31],51.6066,-3.12647,NP1 8,
19171,PENRHOS,GWENT,COUNTY,[1996-11-12],[Current],51.8111,-2.84564,NP5 2,
10674,PEN-Y-PARK FARM,GWENT,COUNTY,[1967-01-01],[1977-12-31],51.867,-2.96011,NP7 8,
10866,PEN-YR-HEOL RESR,GWENT,COUNTY,[1967-01-01],[1983-12-31],51.6864,-3.04743,NP4 5,
10842,PLAS DERWEN,GWENT,COUNTY,[1929-01-01],[1964-12-31],51.8118,-3.00826,NP7 9,
10870,PONTHIR S WKS,GWENT,COUNTY,[1968-01-01],[1981-12-31],51.6278,-2.96661,NP6 1,
10852,RAGLAN,GWENT,COUNTY,[1968-01-01],[1983-12-31],51.7608,-2.85931,NP5 2,
10712,REDWICK,GWENT,COUNTY,[1954-01-01],[1995-12-31],51.5532,-2.84674,NP6 3,
10912,ROGERSTONE GOLF CLUB,GWENT,COUNTY,[1931-01-01],[1983-12-31],51.5973,-3.05693,NP1 0,
10705,SHIRENEWTON FILTERS,GWENT,COUNTY,[1952-01-01],[1983-12-31],51.6456,-2.74583,NP6 6,
10689,SKENFRITH,GWENT,COUNTY,[1942-01-01],[1960-12-31],51.8791,-2.79037,NP7 8,
10690,SKENFRITH NO 2,GWENT,COUNTY,[1962-01-01],[1979-12-31],51.8791,-2.78601,NP7 8,
10857,SLUVAD S WKS,GWENT,COUNTY,[1964-01-01],[2016-08-31],51.6875,-2.98359,NP4 0,
10696,ST DIALS FARM,GWENT,COUNTY,[1967-01-01],[1972-12-31],51.7986,-2.7237,NP5 4,
10707,SUDBROOK,GWENT,COUNTY,[1890-01-01],[1994-12-31],51.5855,-2.71021,NP6 4,
10672,TAFOLOG,GWENT,COUNTY,[1956-01-01],[Current],51.9589,-3.0522,NP7 7,
1274,TREDEGAR,GWENT,COUNTY,[1949-01-01],[1979-12-31],51.769,-3.24501,NP2 3,DR DT DW HW
1275,TREDEGAR: BRYN BACH PARK,GWENT,COUNTY,[1988-01-01],[1995-12-31],51.7849,-3.27445,NP2 3,DR DT DW HW MW
1276,TREDEGAR: BRYN BACH PARK NO 2,GWENT,COUNTY,[1995-01-01],[Current],51.7834,-3.2667,NP2 3,DR DT DW HR HW MW ST
10906,TREDEGAR: LABORATORY,GWENT,COUNTY,[1912-01-01],[1963-12-31],51.7655,-3.24056,NP2 3,
10905,TREDEGAR: POPLAR ROAD,GWENT,COUNTY,[1931-01-01],[1950-12-31],51.7655,-3.23767,NP2 3,
10695,TREGARE: WEST HOUSE,GWENT,COUNTY,[1967-01-01],[1996-10-31],51.7934,-2.82368,NP5 2,
10919,TRETHOMAS,GWENT,COUNTY,[1958-01-01],[1982-12-31],51.5961,-3.18252,NP1 8,
10865,TREVETHIN: GARWEN FARM,GWENT,COUNTY,[1968-01-01],[1975-12-31],51.7144,-3.0336,NP4 8,
10864,TREVETHIN GOLF CLUB,GWENT,COUNTY,[1975-01-01],[1983-12-31],51.7188,-3.04094,NP4 8,
56279,TREVETHIN RESR,GWENT,COUNTY,[2008-01-01],[Current],51.7178,-3.02904,NP4 8,
10675,TRE-WYN,GWENT,COUNTY,[1931-01-01],[1966-12-31],51.8993,-2.97533,NP7 7,
10858,TY-CAPTEN,GWENT,COUNTY,[1968-01-01],[1981-12-31],51.6539,-2.96283,NP6 1,
10835,TY-CLYD,GWENT,COUNTY,[1922-01-01],[1962-12-31],51.8194,-3.06067,NP7 9,
10867,UPPER CWMBRAN,GWENT,COUNTY,[1961-01-01],[1984-12-31],51.6648,-3.05127,NP44 5,
1279,USK,GWENT,COUNTY,[1924-01-01],[2011-07-01],51.7121,-2.91315,NP5 1,DR DT DW HW ST
10859,WAUN AFON: LLANELLY HILL,GWENT,COUNTY,[1972-01-01],[1983-12-31],51.7882,-3.12374,NP4 9,
10838,WERN DDU,GWENT,COUNTY,[1979-01-01],[1981-12-31],51.8308,-2.98691,NP7 8,
56268,YNYS-Y-FRO: LOWER,GWENT,COUNTY,[2008-01-01],[Current],51.5941,-3.03066,NP1 0,
10876,YNYS-Y-FRO RESR NO 1,GWENT,COUNTY,[1910-01-01],[1956-12-31],51.5939,-3.03231,NP1 9,
10875,YNYS-Y-FRO RESR NO 2,GWENT,COUNTY,[1952-01-01],[2008-01-01],51.597,-3.03209,NP1 9,
1169,ABER,GWYNEDD,COUNTY,[1924-01-01],[1983-12-31],53.2348,-4.02291,LL33 0,DR DT DW HW ST
11288,ABERANGELL: ESGAIRANGELL,GWYNEDD,COUNTY,[1977-01-01],[2005-08-01],52.6792,-3.73231,SY20 9,
1161,ABERDARON,GWYNEDD,COUNTY,[1993-01-01],[Current],52.7886,-4.74026,LL53 8,DR DT DW HR HW MW RA ST
19225,ABERDARON S WKS,GWYNEDD,COUNTY,[1998-01-01],[Current],52.8086,-4.71069,LL53 8,
11313,ABERDOVEY,GWYNEDD,COUNTY,[1970-01-01],[Current],52.5442,-4.05731,LL35 0,
24771,ABERDOVEY: BRYNEITHYN,GWYNEDD,COUNTY,[1999-02-01],[2004-09-01],52.5478,-4.02362,SY24,DR DT DW HW
1203,ABERDOVEY NO 2,GWYNEDD,COUNTY,[1983-01-01],[1990-12-31],52.5497,-4.06796,LL35 0,DT DW HW
16821,ABERDOVEY: PENHELIG,GWYNEDD,COUNTY,[1914-01-01],[1969-12-31],52.5467,-4.0339,LL35 0,
11317,ABERGYNOLWYN,GWYNEDD,COUNTY,[1961-01-01],[1976-12-31],52.6433,-3.95855,LL36 9,
11622,ABERHIRNANT HALL,GWYNEDD,COUNTY,[1967-01-01],[1969-12-31],52.8778,-3.54701,LL23 7,
1170,ABER NO 2,GWYNEDD,COUNTY,[1982-11-01],[2002-03-01],53.2376,-4.01406,LL33 0,DR DT DW HW MW ST
11405,ABERSOCH,GWYNEDD,COUNTY,[1954-01-01],[1961-12-31],52.829,-4.50435,LL53 7,
11406,ABERSOCH: GROESLAN,GWYNEDD,COUNTY,[1938-01-01],[1951-12-31],52.8226,-4.51288,LL53 7,
19226,ABERSOCH S WKS,GWYNEDD,COUNTY,[1998-01-01],[Current],52.8126,-4.50836,LL53 7,
11474,AFON BERTHEN,GWYNEDD,COUNTY,[1951-01-01],[1967-12-31],53.1564,-4.0297,LL57 3,
11487,AFON DDU,GWYNEDD,COUNTY,[1945-01-01],[1983-12-31],52.9744,-3.83198,LL41 4,
11495,AFON MACHNO,GWYNEDD,COUNTY,[1945-01-01],[1981-12-31],53.009,-3.86326,LL24 0,
11613,AFON MYNACH,GWYNEDD,COUNTY,[1935-01-01],[1969-12-31],52.9781,-3.64146,LL23 7,
11490,AFON SERW,GWYNEDD,COUNTY,[1945-01-01],[1968-12-31],52.9907,-3.7671,LL41 4,
11524,AFON TAFOLOG,GWYNEDD,COUNTY,[1949-01-01],[1971-12-31],53.2215,-3.89794,LL32 8,
1147,AMLWCH,GWYNEDD,COUNTY,[1988-01-01],[2000-01-01],53.3806,-4.35615,LL68 9,DR DT DW HW ST
11452,ANGLESEY: ALAW RESR,GWYNEDD,COUNTY,[1968-01-01],[1971-12-31],53.3405,-4.42755,LL71 7,
11462,ANGLESEY: AMLWCH,GWYNEDD,COUNTY,[1910-01-01],[1965-12-31],53.3951,-4.34943,LL68 9,
11461,ANGLESEY: AMLWCH COMP SCHOOL,GWYNEDD,COUNTY,[1967-01-01],[1977-12-31],53.4023,-4.34982,LL68 9,
11460,ANGLESEY: AMLWCH PENRHYD,GWYNEDD,COUNTY,[1980-01-01],[1989-12-31],53.3957,-4.36601,LL68 0,
24952,ANGLESEY: BEAUMARIS S WKS,GWYNEDD,COUNTY,[1999-03-01],[Current],53.274,-4.08621,LL58,
56383,ANGLESEY: BENLLECH,GWYNEDD,COUNTY,[2008-04-01],[Current],53.3222,-4.22209,LL74,
24951,ANGLESEY: BENLLECH S WKS,GWYNEDD,COUNTY,[1999-03-01],[2008-04-01],53.317,-4.21413,LL58,
11447,ANGLESEY: BODORGAN,GWYNEDD,COUNTY,[1876-01-01],[1961-12-31],53.179,-4.41094,LL62 5,
11448,ANGLESEY: BODORGAN PRIMARY SCHOOL,GWYNEDD,COUNTY,[1966-01-01],[1977-12-31],53.198,-4.40302,LL62 5,
11439,ANGLESEY: BRYNSIENCYN,GWYNEDD,COUNTY,[1969-01-01],[1977-12-31],53.1808,-4.27482,LL61 6,
11456,ANGLESEY: CAFNAN,GWYNEDD,COUNTY,[1966-01-01],[1968-12-31],53.4075,-4.49156,LL68 0,
11457,ANGLESEY: CAFNAN PENNANT,GWYNEDD,COUNTY,[1968-01-01],[1972-12-31],53.4085,-4.48711,LL68 0,
11441,ANGLESEY: CEFNI RESR,GWYNEDD,COUNTY,[1952-01-01],[Current],53.2679,-4.33205,LL77 8,
11459,ANGLESEY: CEMAES BAY,GWYNEDD,COUNTY,[1946-01-01],[1964-12-31],53.4023,-4.4416,LL68 0,
11437,ANGLESEY: GADLYS COTTAGE,GWYNEDD,COUNTY,[1946-01-01],[1974-12-31],53.259,-4.17701,LL59 5,
11443,ANGLESEY: GLANABER,GWYNEDD,COUNTY,[1933-01-01],[1976-12-31],53.2511,-4.31304,LL77 8,
11450,ANGLESEY: HOLYHEAD TY MAWR,GWYNEDD,COUNTY,[1969-01-01],[Current],53.3032,-4.67699,LL65 1,
11468,ANGLESEY: LLANDDONA,GWYNEDD,COUNTY,[1969-01-01],[1983-12-31],53.3067,-4.12689,LL58 8,
11454,ANGLESEY: LLANFACHRAETH,GWYNEDD,COUNTY,[1966-01-01],[1972-12-31],53.3115,-4.525,LL65 4,
11455,ANGLESEY: LLANFACHRAETH NO 2,GWYNEDD,COUNTY,[1972-01-01],[1974-12-31],53.325,-4.5273,LL65 4,
11469,ANGLESEY: LLANGOED,GWYNEDD,COUNTY,[1994-01-01],[Current],53.2938,-4.08374,LL58 8,
11440,ANGLESEY: LLANGWYLLOG TRESCAWEN,GWYNEDD,COUNTY,[1905-01-01],[1950-12-31],53.303,-4.32485,LL77 7,
11435,ANGLESEY: LLANSADWRN GADLYS LODGE,GWYNEDD,COUNTY,[1979-01-01],[1995-10-01],53.2601,-4.16956,LL59 5,
11463,ANGLESEY: LLWYDIARTH ESGOB,GWYNEDD,COUNTY,[1880-01-01],[Current],53.3328,-4.34944,LL71 8,
1146,ANGLESEY: LLYN ALAW,GWYNEDD,COUNTY,[1974-01-01],[Current],53.3392,-4.43974,LL71 7,DR DT DW HW
19248,ANGLESEY: MALLTRAETH,GWYNEDD,COUNTY,[1998-01-30],[2003-06-01],53.1921,-4.38472,LL62 5,
11467,ANGLESEY: MARIAN GLAS,GWYNEDD,COUNTY,[1946-01-01],[1958-12-31],53.333,-4.26189,LL73 8,
11434,ANGLESEY: MENAI BRIDGE: PEDAIR GROESLON,GWYNEDD,COUNTY,[1976-01-01],[1979-12-31],53.2412,-4.17011,LL59 5,
11466,ANGLESEY: MOELFRE,GWYNEDD,COUNTY,[1969-01-01],[1973-12-31],53.3542,-4.23145,LL72 8,
11465,ANGLESEY: MOELFRE GER Y MOR,GWYNEDD,COUNTY,[1974-01-01],[1977-12-31],53.3568,-4.2376,LL72 8,
11446,ANGLESEY: NEWBOROUGH FOREST,GWYNEDD,COUNTY,[1949-01-01],[1983-12-31],53.1753,-4.37331,LL61 6,
11470,ANGLESEY: PLAS CADNANT,GWYNEDD,COUNTY,[1930-01-01],[1993-12-31],53.235,-4.1623,LL59 5,
11464,ANGLESEY: PLAS LLIGWY,GWYNEDD,COUNTY,[1941-01-01],[1962-12-31],53.3483,-4.25819,LL77 7,
11444,ANGLESEY: TALWRN,GWYNEDD,COUNTY,[1969-01-01],[1972-12-31],53.2753,-4.26934,LL77 7,
11445,ANGLESEY: TALWRN SCHOOL,GWYNEDD,COUNTY,[1973-01-01],[1978-12-31],53.2735,-4.27074,LL77 8,
56385,ANGLESEY: TREARDDUR,GWYNEDD,COUNTY,[2008-01-01],[Current],53.2639,-4.61203,LL65,
11436,ANGLESEY: TREFARTHEN,GWYNEDD,COUNTY,[1930-01-01],[1963-12-31],53.1683,-4.27117,LL61 6,
11438,ANGLESEY: TREFFOS,GWYNEDD,COUNTY,[1928-01-01],[1976-10-01],53.2545,-4.17828,LL59 5,
11458,ANGLESEY: WYLFA NUCLEAR POWER STATION,GWYNEDD,COUNTY,[1973-01-01],[1982-12-31],53.4167,-4.48157,LL68 0,
11606,ARENIG,GWYNEDD,COUNTY,[1945-01-01],[1985-12-31],52.9364,-3.72769,LL23 7,
30527,ARENIG NO 2,GWYNEDD,COUNTY,[1986-01-01],[Current],52.9377,-3.73198,LL23 7,
11322,ARTHOG,GWYNEDD,COUNTY,[1953-01-01],[1972-12-31],52.7132,-4.02535,LL39 1,
1173,ARTHOG: FEGLA FACH FARM,GWYNEDD,COUNTY,[1988-01-01],[Current],52.7174,-4.01384,LL39 1,DR DT DW HW MW
1180,BALA,GWYNEDD,COUNTY,[1939-01-01],[Current],52.9073,-3.58303,LL23 7,DR DT DW HR HW MW RA ST
11615,BALA GRAMMAR SCHOOL,GWYNEDD,COUNTY,[1934-01-01],[1965-12-31],52.914,-3.5959,LL23 7,
11472,BANGOR,GWYNEDD,COUNTY,[1834-01-01],[1865-12-31],53.2331,-4.11874,LL57 1,
11473,BANGOR: PENRHYN CASTLE GARDENS,GWYNEDD,COUNTY,[1899-01-01],[1950-12-31],53.2317,-4.0947,LL57 4,
11471,BANGOR TOWN HALL,GWYNEDD,COUNTY,[1922-01-01],[1977-12-31],53.2267,-4.12742,LL57 1,
1158,BARDSEY ISLAND,GWYNEDD,COUNTY,[1960-01-01],[1987-12-31],52.7496,-4.79769,LL53 8,DR DT DW HR HW
16823,BARMOUTH,GWYNEDD,COUNTY,[1949-01-01],[1958-12-31],52.7225,-4.05688,LL42 1,
11338,BARMOUTH: LLWYNON,GWYNEDD,COUNTY,[1969-01-01],[1984-12-31],52.7401,-4.03252,LL42 1,
11339,BARMOUTH: PENTRE MYNACH,GWYNEDD,COUNTY,[1987-01-01],[1994-12-31],52.7315,-4.06174,LL42 1,
25067,BARMOUTH RESR,GWYNEDD,COUNTY,[1999-05-01],[2006-05-01],52.7352,-4.06398,LL42,
56415,BARMOUTH RESR NO 2,GWYNEDD,COUNTY,[2007-12-14],[Current],52.7351,-4.06555,LL23 7,
16828,BEDDGELERT,GWYNEDD,COUNTY,[1913-01-01],[1971-12-31],53.0121,-4.10492,LL55 4,
11386,BEDDGELERT: HAFOD RUFFYDD,GWYNEDD,COUNTY,[1936-01-01],[1956-12-31],53.0243,-4.12937,LL54 6,
11385,BEDDGELERT: HAFOD WYDR,GWYNEDD,COUNTY,[1969-01-01],[2018-05-24],53.0265,-4.12441,LL54 6,
62159,BEDDGELERT: HAFOD WYDR NO 2,GWYNEDD,COUNTY,[2018-05-24],[Current],53.0305,-4.1259,LL55 7,
19257,BETHESDA QUARRY,GWYNEDD,COUNTY,[1995-01-01],[Current],53.1682,-4.06452,LL57 3,
19256,BETWS GARMON,GWYNEDD,COUNTY,[1995-01-01],[Current],53.0924,-4.18388,LL55 4,
16826,BLAENAU FFESTINIOG,GWYNEDD,COUNTY,[1955-01-01],[1968-12-31],52.9935,-3.93561,LL41 3,
